tp_record_share,id_titolo_invio,id_titolo_exp,compagnia_ania,compagnia_exp,agenzia,numero_polizza_cmp,progressivo,ramo,effetto_titolo,stato_share,id_incasso_exp,cod_garanzia_cmp,descrizione_garanzia_cmp,ramo_bil,codice_provv,aliquota,tipo_premi_delega,netto,diritti,accessori,imponibile,antiracket,tasse,lordo,ssn,provvigioni_totali,provvigioni_acquisto,provvigioni_incasso,collaboratore_1,collaboratore_2,collaboratore_3,provv_tot_c2,provv_tot_c3,provv_acq_c2,provv_acq_c3,filename,data_elaborazione_file,mandato
42,000200000107345,000200000107345,035,4,300,2013010690608,0,Responsabilità civile autoveicoli terrestri,2013-12-12,P,,01,RCA,1,,10.0,Q,233.33,0.0,0.0,233.33,0.0,53.67,287.0,24.5,22.78,22.78,0.0,300,000,000,0.0,0.0,0.0,0.0,42_C_4_300_20240306130006_0_P.csv,2024-02-02,1
42,000000005905414,000000005905414,035,4,253,2013802164192,0,Responsabilità civile generale,2017-09-30,P,,9,CRISTALLI,9,Provv. Ricorrente,0.0,Q,32.54,0.52,3.25,36.31,0.0,7.72,44.03,0.0,9.61,5.01,4.6,253,076,000,0.0,0.0,0.0,0.0,42_C_4_253_20240301150036_0_P.csv,2024-02-02,1
42,020100000122386,020100000122386,035,4,521,2019010476280,0,Responsabilità civile autoveicoli terrestri,2020-09-13,P,,4B,EVENTI SOCIOPOLITICI,1,,14.0,Q,50.0,0.0,0.0,50.0,0.5,6.75,56.75,0.0,7.0,7.0,0.0,521,000,000,0.0,0.0,0.0,0.0,42_C_4_521_20240306134635_0_P.csv,2024-02-04,1
42,080700000125901,080700000125901,035,4,704,2016010337773,0,Responsabilità civile autoveicoli terrestri,2021-06-09,P,,4T,GARANZIE AGGIUNTIVE,1,,14.0,Q,3.71,0.0,0.0,3.71,0.0,0.79,4.5,0.0,0.52,0.52,0.0,704,000,000,0.0,0.0,0.0,0.0,42_C_4_704_20240314143030_0_P.csv,2024-02-05,1
42,033100000306133,033100000306133,035,4,128,2020010024346,0,Responsabilità civile autoveicoli terrestri,2024-01-19,P,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,4.95,0.0,0.0,4.95,0.05,0.67,5.62,0.0,2.97,0.0,2.97,128,000,000,0.0,0.0,0.0,0.0,42_C_4_128_20240301111111_0_P.csv,2024-02-01,1
42,023400000576094,023400000576094,035,4,737,2022010354644,0,Responsabilità civile autoveicoli terrestri,2023-01-30,P,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737,000,000,0.0,0.0,0.0,0.0,42_C_4_737_20240314151027_0_P.csv,2024-02-06,1
42,031200000188751,031200000188751,035,4,195,2015010555860,0,Responsabilità civile autoveicoli terrestri,2018-03-10,P,,19,ASSISTENZA IN VIAGGIO,1,,20.0,Q,13.39,0.0,0.0,13.39,0.0,1.34,14.73,0.0,2.68,2.68,0.0,195,000,000,0.0,0.0,0.0,0.0,42_C_4_195_20240301120709_0_P.csv,2024-02-01,1
42,013000000388716,013000000388716,035,4,708,2021010005330,0,Responsabilità civile autoveicoli terrestri,2023-01-03,A,,X4,TUTELA LEGALE - GARANZIA BASE,1,,22.0,Q,19.5,0.0,0.0,19.5,0.0,2.44,21.94,0.0,4.29,4.29,0.0,708,000,000,0.0,0.0,0.0,0.0,42_C_4_708_20240314144214_0_P.csv,2024-02-05,1
42,000000008975350,000000008975350,035,4,654,2010102201285,0,Incendio,2023-12-19,P,,10,INCENDIO,10,Provv. Ricorrente,0.0,Q,69.45,1.77,6.95,78.17,0.0,17.39,95.56,0.0,20.08,9.89,10.19,654,000,000,0.0,0.0,0.0,0.0,42_C_4_654_20240314135712_0_P.csv,2024-02-05,1
42,008600000064620,008600000064620,035,4,408,2012010263556,0,Responsabilità civile autoveicoli terrestri,2013-04-27,A,,01,RCA,1,,12.0,Q,307.51,0.0,0.0,307.51,0.0,81.49,389.0,32.29,36.02,47.33,-11.31,408,000,000,0.0,0.0,0.0,0.0,42_C_4_408_20240306131601_0_P.csv,2024-02-03,1
42,024800000181306,024800000181306,035,4,202,2022010346239,0,Responsabilità civile autoveicoli terrestri,2022-08-06,P,,01,RCA,1,,11.5,Q,199.24,0.0,0.0,199.24,0.0,52.8,252.04,20.92,22.4,22.41,-0.01,202,000,000,0.0,0.0,0.0,0.0,42_C_4_202_20240301120853_0_P.csv,2024-02-01,1
42,000000004019071,000000004019071,035,4,240,0240100064085,0,Incendio,2020-03-03,P,,10,INCENDIO,10,Provv. Ricorrente,0.0,Q,129.47,1.04,25.88,156.39,0.0,21.13,177.52,0.0,40.47,18.99,21.48,240,011,000,0.0,0.0,0.0,0.0,42_C_4_240_20240301121946_0_P.csv,2024-02-01,1
42,035000000318274,035000000318274,035,4,100,2021010011506,0,Responsabilità civile autoveicoli terrestri,2021-07-12,P,,42,INCENDIO VEICOLI,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,000,000,0.0,0.0,0.0,0.0,42_C_4_100_20240301111136_0_P.csv,2024-02-01,1
42,034300000446819,034300000446819,035,4,180,2019010623561,0,Responsabilità civile autoveicoli terrestri,2019-11-07,P,,42,INCENDIO VEICOLI,1,,18.0,Q,15.75,0.0,0.0,15.75,0.16,2.13,17.88,0.0,2.84,2.84,0.0,180,000,000,0.0,0.0,0.0,0.0,42_C_4_180_20240301115032_0_P.csv,2024-02-01,1
42,000000007273647,000000007273647,035,4,600,2010102308644,0,Incendio,2022-12-31,P,,18,ALTRI DANNI AI BENI,18,Provv. Ricorrente,0.0,Q,43.1,5.14,4.31,52.55,0.0,11.69,64.24,0.0,14.93,6.16,8.77,600,000,000,0.0,0.0,0.0,0.0,42_C_4_600_20240314141812_0_P.csv,2024-02-04,1
42,001500000314437,001500000314437,035,4,460,2019010095345,0,Responsabilità civile autoveicoli terrestri,2020-02-20,A,,42,INCENDIO VEICOLI,1,,18.0,Q,31.5,0.0,0.0,31.5,0.32,4.26,35.76,0.0,5.67,5.67,0.0,460,000,000,0.0,0.0,0.0,0.0,42_C_4_460_20240306132550_0_P.csv,2024-02-03,1
42,000000006035213,000000006035213,035,4,283,2016102967358,0,Incendio,2019-12-31,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,62.9,2.03,6.29,71.22,0.0,15.86,87.08,0.0,17.13,7.61,9.52,283,003,000,0.0,0.0,0.0,0.0,42_C_4_283_20240306125247_0_P.csv,2024-02-02,1
42,003900000812392,003900000812392,035,4,881,2019010289612,0,Responsabilità civile autoveicoli terrestri,2021-11-29,P,,41,FURTO VEICOLI,1,,18.0,Q,54.98,0.0,0.0,54.98,0.55,7.42,62.4,0.0,9.9,9.9,0.0,881,000,000,0.0,0.0,0.0,0.0,42_C_4_881_20240314153950_0_P.csv,2024-02-06,1
42,000000007110181,000000007110181,035,4,143,2021103362500,0,Incendio,2021-04-02,P,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,58.28,9.5,5.83,73.61,0.0,16.39,90.0,0.0,20.44,7.05,13.39,143,015,000,0.0,0.0,0.0,0.0,42_C_4_143_20240301113717_0_P.csv,2024-02-01,1
42,000000000932856,000000000932856,035,4,365,2015102863584,0,Incendio,2017-05-15,A,,3,R.C.G.,3,Provv. Ricorrente,0.0,Q,25.0,0.0,2.5,27.5,0.0,6.12,33.62,0.0,7.15,3.85,3.3,365,000,000,0.0,0.0,0.0,0.0,42_C_4_365_20240306124834_0_P.csv,2024-02-03,1
42,026600000329215,026600000329215,035,4,253,2017010495052,0,Responsabilità civile autoveicoli terrestri,2018-02-07,P,,44,MAXI GUASTI,1,,14.0,Q,197.69,0.0,0.0,197.69,1.98,26.69,224.38,0.0,27.68,27.68,0.0,253,000,000,0.0,0.0,0.0,0.0,42_C_4_253_20240301150036_0_P.csv,2024-02-02,1
42,000000003135212,000000003135212,035,4,801,2021103392215,0,Incendio,2022-12-31,P,,7,FURTO,7,Provv. Ricorrente,0.0,Q,484.8,10.18,48.48,543.46,0.0,120.93,664.39,0.0,139.43,69.33,70.1,801,000,000,0.0,0.0,0.0,0.0,42_C_4_801_20240314154303_0_P.csv,2024-02-06,1
42,015800000469531,015800000469531,035,4,855,2018010338650,0,Responsabilità civile autoveicoli terrestri,2019-05-31,P,,01,RCA,1,,8.0,Q,212.11,0.0,0.0,212.11,0.0,56.21,268.32,22.27,16.56,16.56,0.0,855,000,000,0.0,0.0,0.0,0.0,42_C_4_855_20240314152012_0_P.csv,2024-02-06,1
42,002500000101499,002500000101499,035,4,274,2019010333841,0,Responsabilità civile autoveicoli terrestri,2021-06-06,P,,01,RCA,1,,10.0,Q,70.61,0.0,0.0,70.61,0.0,18.71,89.32,7.41,6.87,6.87,0.0,274,000,000,0.0,0.0,0.0,0.0,42_C_4_274_20240306124828_0_P.csv,2024-02-02,1
42,015400000143354,015400000143354,035,4,848,2011010651547,0,Responsabilità civile autoveicoli terrestri,2013-11-18,P,,41,FURTO VEICOLI,1,,18.0,Q,84.15,0.0,0.0,84.15,0.84,11.36,95.51,0.0,15.15,15.15,0.0,848,000,000,0.0,0.0,0.0,0.0,42_C_4_848_20240314151035_0_P.csv,2024-02-06,1
42,010300000161749,010300000161749,035,4,485,2019010157654,0,Responsabilità civile autoveicoli terrestri,2022-09-27,P,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,22.0,Q,35.0,0.0,0.0,35.0,0.0,4.38,39.38,0.0,7.7,7.7,0.0,485,000,000,0.0,0.0,0.0,0.0,42_C_4_485_20240306133415_0_P.csv,2024-02-04,1
42,015300000161102,015300000161102,035,4,843,2015010672000,0,Responsabilità civile autoveicoli terrestri,2017-06-09,P,,42,INCENDIO VEICOLI,1,,18.0,Q,2.58,0.0,0.0,2.58,0.03,0.35,2.93,0.0,0.46,0.46,0.0,843,000,000,0.0,0.0,0.0,0.0,42_C_4_843_20240314150855_0_P.csv,2024-02-06,1
42,016800000083286,016800000083286,035,4,676,2014010875500,0,Responsabilità civile autoveicoli terrestri,2015-12-28,P,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676,000,000,0.0,0.0,0.0,0.0,42_C_4_676_20240314140629_0_P.csv,2024-02-05,1
42,004378617756200,004378617756200,035,4,833,20004378617,0,Vita,2018-12-28,A,,20,Vita,20,,0.0,Q,39985.0,0.0,15.0,40000.0,0.0,0.0,40000.0,0.0,139.95,139.95,0.0,833,000,000,0.0,0.0,0.0,0.0,42_C_4_833_20240314150616_0_P.csv,2024-02-06,1
42,004800000294978,004800000294978,035,4,316,2018010500000,0,Responsabilità civile autoveicoli terrestri,2022-09-18,P,,42,INCENDIO VEICOLI,1,,18.0,Q,7.7,0.0,0.0,7.7,0.08,1.04,8.74,0.0,1.39,1.39,0.0,316,000,000,0.0,0.0,0.0,0.0,42_C_4_316_20240306132003_0_P.csv,2024-02-02,1
42,028600000207376,028600000207376,035,4,243,2018010082460,0,Responsabilità civile autoveicoli terrestri,2018-03-20,A,,5E,NUOVA CRISTALLI,1,,14.0,Q,8.2,0.0,0.0,8.2,0.08,1.11,9.31,0.0,1.15,4.92,-3.77,243,000,000,0.0,0.0,0.0,0.0,42_C_4_243_20240301150311_0_P.csv,2024-02-02,1
42,007100000126968,007100000126968,035,4,340,2023010263799,0,Responsabilità civile autoveicoli terrestri,2023-06-19,P,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340,000,000,0.0,0.0,0.0,0.0,42_C_4_340_20240306133855_0_P.csv,2024-02-03,1
42,011200000254849,011200000254849,035,4,649,2019010516030,0,Responsabilità civile autoveicoli terrestri,2020-09-16,A,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649,000,000,0.0,0.0,0.0,0.0,42_C_4_649_20240314135303_0_P.csv,2024-02-05,1
42,000000006929921,000000006929921,035,4,744,2013102634563,0,Incendio,2021-07-09,P,,10,INCENDIO,10,Provv. Ricorrente,0.0,Q,25.49,1.81,2.55,29.85,0.0,6.65,36.5,0.0,8.38,3.93,4.45,744,000,000,0.0,0.0,0.0,0.0,42_C_4_744_20240314152042_0_P.csv,2024-02-06,1
42,024000000285543,024000000285543,035,4,751,2014010748094,0,Responsabilità civile autoveicoli terrestri,2017-11-28,A,,01,RCA,1,,13.0,Q,387.21,0.0,0.0,387.21,0.0,102.61,489.82,40.66,49.1,58.53,-9.43,751,000,000,0.0,0.0,0.0,0.0,42_C_4_751_20240314153454_0_P.csv,2024-02-06,1
42,013700000490980,013700000490980,035,4,817,2021010472672,0,Responsabilità civile autoveicoli terrestri,2022-01-10,P,,4A,EVENTI NATURALI,1,,14.0,Q,23.73,0.0,0.0,23.73,0.24,3.21,26.94,0.0,3.32,3.32,0.0,817,000,000,0.0,0.0,0.0,0.0,42_C_4_817_20240314155811_0_P.csv,2024-02-06,1
42,035200000435205,035200000435205,035,4,378,2016010328313,0,Responsabilità civile autoveicoli terrestri,2018-06-07,P,,6P,COLLISIONE CON VEICOLI ESTERI,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378,000,000,0.0,0.0,0.0,0.0,42_C_4_378_20240306125646_0_P.csv,2024-02-03,1
42,035200000565640,035200000565640,035,4,378,2020010561664,0,Responsabilità civile autoveicoli terrestri,2022-11-17,A,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,7.0,0.0,0.0,7.0,0.07,0.95,7.95,0.0,7.22,0.0,7.22,378,000,000,0.0,0.0,0.0,0.0,42_C_4_378_20240306125646_0_P.csv,2024-02-03,1
42,011700000174222,011700000174222,035,4,638,2014010312547,0,Responsabilità civile autoveicoli terrestri,2017-05-08,A,,6O,SPECIALE DIFESA,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638,000,000,0.0,0.0,0.0,0.0,42_C_4_638_20240314144720_0_P.csv,2024-02-05,1
42,026600000382558,026600000382558,035,4,253,2018010443796,0,Responsabilità civile autoveicoli terrestri,2020-07-17,A,,RE,INFORTUNI,1,,23.0,Q,8.0,0.0,0.0,8.0,0.0,0.2,8.2,0.0,1.84,1.84,0.0,253,000,000,0.0,0.0,0.0,0.0,42_C_4_253_20240301150036_0_P.csv,2024-02-02,1
42,006600000251402,006600000251402,035,4,333,2017010042583,0,Responsabilità civile autoveicoli terrestri,2018-01-26,A,,01,RCA,1,,13.0,Q,99.85,0.0,0.0,99.85,0.0,26.47,126.32,10.49,12.71,12.72,-0.01,333,000,000,0.0,0.0,0.0,0.0,42_C_4_333_20240306133056_0_P.csv,2024-02-03,1
42,026600000342386,026600000342386,035,4,253,2018010314220,0,Responsabilità civile autoveicoli terrestri,2018-09-29,A,,5E,NUOVA CRISTALLI,1,,14.0,Q,47.5,0.0,0.0,47.5,0.48,6.42,53.92,0.0,6.65,6.65,0.0,253,000,000,0.0,0.0,0.0,0.0,42_C_4_253_20240301150036_0_P.csv,2024-02-02,1
42,001100000128201,001100000128201,035,4,407,2018010043203,0,Responsabilità civile autoveicoli terrestri,2022-02-10,A,,01,RCA,1,,10.0,Q,83.0,0.0,0.0,83.0,0.0,22.0,105.0,8.72,8.08,8.34,-0.26,407,000,000,0.0,0.0,0.0,0.0,42_C_4_407_20240306131500_0_P.csv,2024-02-03,1
42,028500000446644,028500000446644,035,4,231,2015010002457,0,Responsabilità civile autoveicoli terrestri,2022-01-20,A,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,4.0,0.0,0.0,4.0,0.04,0.54,4.54,0.0,2.4,0.0,2.4,231,000,000,0.0,0.0,0.0,0.0,42_C_4_231_20240301121506_0_P.csv,2024-02-01,1
42,034700000273881,034700000273881,035,4,192,2016010573053,0,Responsabilità civile autoveicoli terrestri,2017-10-07,A,,01,RCA,1,,9.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.32,-61.32,192,000,000,0.0,0.0,0.0,0.0,42_C_4_192_20240301120140_0_P.csv,2024-02-01,1
42,000000013153248,000000013153248,035,4,122,2016102952856,0,Incendio,2018-09-15,P,,8,RISCHI TECNOLOGICI,8,Provv. Ricorrente,0.0,Q,10.98,0.0,1.1,12.08,0.0,2.57,14.65,0.0,2.78,1.33,1.45,122,024,000,0.0,0.0,0.0,0.0,42_C_4_122_20240301112716_0_P.csv,2024-02-01,1
42,078400000012670,078400000012670,035,4,541,2016010097289,0,Responsabilità civile autoveicoli terrestri,2017-03-08,A,,01,RCA,1,,11.0,Q,268.18,0.0,0.0,268.18,0.0,71.07,339.25,28.16,28.78,31.91,-3.13,541,000,000,0.0,0.0,0.0,0.0,42_C_4_541_20240314140102_0_P.csv,2024-02-04,1
42,031200000222544,031200000222544,035,4,195,2020010206233,0,Responsabilità civile autoveicoli terrestri,2020-11-09,P,,01,RCA,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195,000,000,0.0,0.0,0.0,0.0,42_C_4_195_20240301120709_0_P.csv,2024-02-01,1
42,0000213.515.635,0000213.515.635,035,4,687,20050011142,0,Vita,2021-01-04,P,,38,,38,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.0,0.91,687,000,000,0.0,0.0,0.0,0.0,42_C_4_687_20240314141229_0_P.csv,2024-02-05,1
42,032200000333968,032200000333968,035,4,168,2013010011172,0,Responsabilità civile autoveicoli terrestri,2018-01-04,A,,6P,COLLISIONE CON VEICOLI ESTERI,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168,000,000,0.0,0.0,0.0,0.0,42_C_4_168_20240301112638_0_P.csv,2024-02-01,1
42,023500001036790,023500001036790,035,4,742,2022010001101,0,Responsabilità civile autoveicoli terrestri,2022-01-03,P,,01,RCA,1,,9.0,Q,472.49,0.0,0.0,472.49,0.0,125.21,597.7,49.61,41.5,41.5,0.0,742,000,000,0.0,0.0,0.0,0.0,42_C_4_742_20240314151458_0_P.csv,2024-02-06,1
42,027900000207313,027900000207313,035,4,272,2018010209479,0,Responsabilità civile autoveicoli terrestri,2019-04-29,P,,6O,SPECIALE DIFESA,1,,14.0,Q,14.0,0.0,0.0,14.0,0.14,1.89,15.89,0.0,1.96,1.96,0.0,272,000,000,0.0,0.0,0.0,0.0,42_C_4_272_20240306124640_0_P.csv,2024-02-02,1
42,024900000443787,024900000443787,035,4,208,2018010472514,0,Responsabilità civile autoveicoli terrestri,2018-11-06,P,,42,INCENDIO VEICOLI,1,,18.0,Q,2.78,0.0,0.0,2.78,0.03,0.38,3.16,0.0,0.5,0.5,0.0,208,000,000,0.0,0.0,0.0,0.0,42_C_4_208_20240301121646_0_P.csv,2024-02-01,1
42,002500000060025,002500000060025,035,4,274,2015010048443,0,Responsabilità civile autoveicoli terrestri,2018-02-19,A,,01,RCA,1,,10.0,Q,480.49,0.0,0.0,480.49,0.0,127.33,607.82,50.45,46.86,46.87,-0.01,274,000,000,0.0,0.0,0.0,0.0,42_C_4_274_20240306124828_0_P.csv,2024-02-02,1
42,020500000206019,020500000206019,035,4,524,2019010454072,0,Responsabilità civile autoveicoli terrestri,2020-07-29,P,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,20.0,Q,14.42,0.0,0.0,14.42,0.0,1.8,16.22,0.0,2.88,2.88,0.0,524,000,000,0.0,0.0,0.0,0.0,42_C_4_524_20240306134753_0_P.csv,2024-02-04,1
42,034200000101077,034200000101077,035,4,179,2013010610770,0,Responsabilità civile autoveicoli terrestri,2013-10-03,P,,IP,INFORTUNI,1,,23.0,Q,26.0,0.0,0.0,26.0,0.0,0.65,26.65,0.0,5.98,5.98,0.0,179,000,000,0.0,0.0,0.0,0.0,42_C_4_179_20240301114449_0_P.csv,2024-02-01,1
42,025200000217620,025200000217620,035,4,240,2018010165216,0,Responsabilità civile autoveicoli terrestri,2024-03-27,A,,01,RCA,1,,10.5,Q,226.64,0.0,0.0,226.64,0.0,60.06,286.7,23.8,23.23,25.02,-1.79,240,000,000,0.0,0.0,0.0,0.0,42_C_4_240_20240301121946_0_P.csv,2024-02-01,1
42,006600000314136,006600000314136,035,4,333,2013010492743,0,Responsabilità civile autoveicoli terrestri,2021-07-28,A,,8D,TUTELA LEGALE - GARANZIA RIDOTTA,1,,22.0,Q,5.0,0.0,0.0,5.0,0.0,0.63,5.63,0.0,1.1,1.1,0.0,333,000,000,0.0,0.0,0.0,0.0,42_C_4_333_20240306133056_0_P.csv,2024-02-03,1
42,026900000131652,026900000131652,035,4,263,2017010092452,0,Responsabilità civile autoveicoli terrestri,2017-02-15,P,,41,FURTO VEICOLI,1,,18.0,Q,5.87,0.0,0.0,5.87,0.06,0.8,6.67,0.0,1.06,1.06,0.0,263,000,000,0.0,0.0,0.0,0.0,42_C_4_263_20240301151952_0_P.csv,2024-02-02,1
42,004800000296803,004800000296803,035,4,316,2021010540622,0,Responsabilità civile autoveicoli terrestri,2022-11-23,A,,01,RCA,1,,11.5,Q,232.67,0.0,0.0,232.67,0.0,59.33,292.0,24.43,26.12,26.67,-0.55,316,000,000,0.0,0.0,0.0,0.0,42_C_4_316_20240306132003_0_P.csv,2024-02-02,1
42,034300000435609,034300000435609,035,4,180,2019010188159,0,Responsabilità civile autoveicoli terrestri,2019-09-29,A,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,20.0,Q,18.03,0.0,0.0,18.03,0.0,2.25,20.28,0.0,3.61,3.61,0.0,180,000,000,0.0,0.0,0.0,0.0,42_C_4_180_20240301115032_0_P.csv,2024-02-01,1
42,019600000266473,019600000266473,035,4,618,2017010130771,0,Responsabilità civile autoveicoli terrestri,2017-03-28,P,,6P,COLLISIONE CON VEICOLI ESTERI,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,618,000,000,0.0,0.0,0.0,0.0,42_C_4_618_20240314143332_0_P.csv,2024-02-04,1
42,035000000355564,035000000355564,035,4,100,2021010447452,0,Responsabilità civile autoveicoli terrestri,2022-10-30,A,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,000,000,0.0,0.0,0.0,0.0,42_C_4_100_20240301111136_0_P.csv,2024-02-01,1
42,015000000376785,015000000376785,035,4,890,2012010622579,0,Responsabilità civile autoveicoli terrestri,2012-09-07,P,,41,FURTO VEICOLI,1,,0.0,Q,19.26,0.0,0.0,19.26,0.19,2.6,21.86,0.0,3.47,0.0,3.47,890,000,000,0.0,0.0,0.0,0.0,42_C_4_890_20240314154352_0_P.csv,2024-02-06,1
42,029200000067371,029200000067371,035,4,242,2012010494556,0,Responsabilità civile autoveicoli terrestri,2012-06-30,P,,4A,EVENTI NATURALI,1,,14.0,Q,25.49,0.0,0.0,25.49,0.25,3.44,28.93,0.0,3.57,3.57,0.0,242,000,000,0.0,0.0,0.0,0.0,42_C_4_242_20240301150119_0_P.csv,2024-02-02,1
42,004410168898900,004410168898900,035,4,524,20004410168,0,Vita,2022-07-08,P,,20,Vita,20,,0.0,Q,99.0,0.0,1.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,524,011,000,0.0,0.0,0.0,0.0,42_C_4_524_20240306134753_0_P.csv,2024-02-04,1
42,016800000116331,016800000116331,035,4,676,2016010575320,0,Responsabilità civile autoveicoli terrestri,2017-10-09,P,,8C,TUTELA LEGALE - GARANZIA ESTESA,1,,20.0,Q,26.4,0.0,0.0,26.4,0.0,3.3,29.7,0.0,5.28,5.28,0.0,676,000,000,0.0,0.0,0.0,0.0,42_C_4_676_20240314140629_0_P.csv,2024-02-05,1
42,028000000293857,028000000293857,035,4,275,2017010661892,0,Responsabilità civile autoveicoli terrestri,2022-11-14,P,,1B,PERSONA 360,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275,000,000,0.0,0.0,0.0,0.0,42_C_4_275_20240306124948_0_P.csv,2024-02-02,1
42,026900000076423,026900000076423,035,4,263,2012010378736,0,Responsabilità civile autoveicoli terrestri,2012-05-24,A,,42,INCENDIO VEICOLI,1,,0.0,Q,8.03,0.0,0.0,8.03,0.08,1.08,9.11,0.0,1.45,0.0,1.45,263,000,000,0.0,0.0,0.0,0.0,42_C_4_263_20240301151952_0_P.csv,2024-02-02,1
42,005300000387737,005300000387737,035,4,353,2019010586452,0,Responsabilità civile autoveicoli terrestri,2020-04-19,A,,01,RCA,1,,0.0,Q,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,000,000,0.0,0.0,0.0,0.0,42_C_4_353_20240306135020_0_P.csv,2024-02-03,1
42,013400000406938,013400000406938,035,4,722,2017010689797,0,Responsabilità civile autoveicoli terrestri,2021-06-10,P,,ZZ,TIPO GARANZIA AUTO E D-RAMO TRANSITORIA,1,,0.0,Q,10.33,0.0,0.0,10.33,0.1,1.39,11.72,0.0,6.19,0.0,6.19,722,000,000,0.0,0.0,0.0,0.0,42_C_4_722_20240314150509_0_P.csv,2024-02-06,1
42,004281518944500,004281518944500,035,4,513,20004281518,0,Vita,2023-09-02,P,,20,Vita,20,,0.0,Q,148.0,0.0,2.0,150.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,513,004,000,0.0,0.0,0.0,0.0,42_C_4_513_20240306134318_0_P.csv,2024-02-04,1
42,076500000160415,076500000160415,035,4,345,2021010550474,0,Responsabilità civile autoveicoli terrestri,2021-12-31,P,,01,RCA,1,,10.5,Q,242.52,0.0,0.0,242.52,0.0,64.26,306.78,25.46,24.83,24.83,0.0,345,000,000,0.0,0.0,0.0,0.0,42_C_4_345_20240306134234_0_P.csv,2024-02-03,1
42,000000006955447,000000006955447,035,4,380,2020103277190,0,Incendio,2021-10-17,P,,9,CRISTALLI,9,Provv. Ricorrente,0.0,Q,14.65,0.27,1.46,16.38,0.0,3.49,19.87,0.0,4.18,2.09,2.09,380,015,000,0.0,0.0,0.0,0.0,42_C_4_380_20240306130029_0_P.csv,2024-02-03,1
42,016800000147474,016800000147474,035,4,676,2013010111663,0,Responsabilità civile autoveicoli terrestri,2020-02-24,A,,5E,NUOVA CRISTALLI,1,,14.0,Q,12.68,0.0,0.0,12.68,0.13,1.72,14.4,0.0,1.78,1.78,0.0,676,000,000,0.0,0.0,0.0,0.0,42_C_4_676_20240314140629_0_P.csv,2024-02-05,1
42,064500000068664,064500000068664,035,4,133,2018010284507,0,Responsabilità civile autoveicoli terrestri,2020-05-08,A,,4U,"GARANZIE ACCESSORIE - FORMULA ""UNO""",1,,14.0,Q,1.65,0.0,0.0,1.65,0.02,0.23,1.88,0.0,0.23,0.23,0.0,133,000,000,0.0,0.0,0.0,0.0,42_C_4_133_20240301111358_0_P.csv,2024-02-01,1
42,030500000183515,030500000183515,035,4,143,2017010311755,0,Responsabilità civile autoveicoli terrestri,2017-05-16,P,,ID,INFORTUNI,1,,23.0,Q,1.39,0.0,0.0,1.39,0.0,0.03,1.42,0.0,0.32,0.32,0.0,143,000,000,0.0,0.0,0.0,0.0,42_C_4_143_20240301113717_0_P.csv,2024-02-01,1
